 TITLE OF MEDIA,LOCATION,FORMAT,DATE,KEYWORD,COMMENTS AND PHYSICAL CONDITION,COLLECTION,CLIENT,SOURCE,LENGTH,TRANSFER DATE
***C0052.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Closer bachrlors play  several great shots for cutaways etc. C0033.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Good cutaway LImerickC0009.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Good short run Sham enters frame C0011.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Great low angle S-Lim in and see P too C0018.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Gringo joins-Chance goes to display w/Knight great pass by cam C0046.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Jasper to from cam to band C0115.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Jasper w/band to cam reverse to Jemez jump out of frame C0114.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***MS long fun play w/Okio-Okomi C0076.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***MS Phoenix WB graze-matches  C0007.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***MS retreives Aur-chase C0082.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Na lving see Auruora rub and kicks at MS who joins C0040.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***OK-Okomi big bg play exit C0086.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***OK-Okomi duns play-great screaming C0084.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***OK-Okomi poop/legs/Then full great fx-feet C0085.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***P-L-Sham lovely WS Lim looks C0032.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Rigel Sundance run exit-Still Candidate C0053.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Run by Sham great iin places Still Candidate C0008.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Screaming match bach incl MS C0079.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Sham cute-MS pees C0001.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Sham et all walk graze-interact Still Candidate -month pic & horizontal C0028.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Sham scratches lays down see Lim-lovely light C0005.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Sham then w/Lim/P C0030.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Short Joseph-Bolder snakes-see Jemez in trees C0007.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Still candidate End of shot big rear-bachelorsC0030.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
***Wide 3 to  just S  runs then 3 again C0021.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**2 shot reverse direction Rev-F C0105.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**3 bach &MS/A nearer cam going C0041.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**A-MS graze-Tillet in bg lovely C0022.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**All trotting stop and look up C0003.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**All walk and see Vulture and shot of vulture soaring C0009.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**All walk pretty C0008.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Beautiful WS MS-A graze C0083.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Beautiful WS-foal betwieen sisters C0003.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Bolder mares-Bolder through trees C0104.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Closer bachelors stop look C0037.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Closer MS yawns-looks matches WS   C0019.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**CU Felina Rev graze  C0107.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**CU WB Phoenix graze C0006.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Cute Rev looks walks a little looks C0056.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**ELS Cloud Ingrid Black Aztec Jas trot up hill-Jas chases Ingrid_32938.mov,MY PASSPORT FOR MAC,,11 22 2012,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Enc-OL to K all graze-great BG/soundC0047.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Encore grazes MS-Mes? in bg? Pretty C0065.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Encore OL watch Pan to Knight smells looks up C0028.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Encore passes MCU-hold on HE who? in bg C0048.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Encore-OL graze together-pretty C0069.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**EWS to WS Jasper et al C0109.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Exc example-Knight/Gringo poop smellC0068.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Fiero looks three disappear C0002.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Funny S ms -something stuck in mouth C0019.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Good Miss cutaway  C0031.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**He Who? looking-good cutaway C0050.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**He Who? OL passes then Knight snakes both C0049.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**HeWHo rubs on branch-whole band-Gal interaction C0096.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Jack trotting poops continues-out-see Pride in bg C0020.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Jasper mares graze-Jasper looks grazes C0110.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Jasper w/band graze-Reverie pretty C0112.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Jemez stalk w/Og?John C0002.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Jemez to camera stops looks lovely C0113.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Jemez to Og/Johnston walk MWSC0116.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Knight MCU intently watching C0059.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Knight talks to OL-walk see all 3C0060.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Knight to Gringo-display Knight moves away C0045.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**low angle E-see K OL in bg FX eatting C0061.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Mato Ska WS watches-mtn top in bg C0018.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MCU MS-A graze-big bg C0023.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Miss walk pan to girls w/Sham-she rolls over C0104.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Miss-Girls Sham nurses to Just girls then Pay/Sham Long tk C0109.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Missoula to trees-Lim in trees C0003.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Missoula-goes with long shot w/Sham 28 C0029.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**More Doc band running away C0027.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MS Flehmnan see rear Aurora C0016.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MS Good low angle walk thru C0014.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MS He Who to Galena-aud nice-talks to her C0052.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MS into trees C0012.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MS plays with OK-Naolin thereC0072.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MS Reverie looks eats looks cute C0055.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MS w/Ok MS looks C0073.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MWS Garcia racing thru C0089.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MWS Jasper Band see Reverie coming C0003.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MWS mares/Rev coming -pan to JasperC0005.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**MWS Ph WB graze-pretty matches previous C0008.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Naolin Ok Or away-stop and look C0036.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Nice walk by girls and foal looks around from ground C0005.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Pretty 2 shot-Rev Fel C0106.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Pretty WS to MS S w/L look C0005.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Rear WS MS A C0019.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Rev grazes-Jasper-he looks-Rev grazes C0111.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Reverie to see Jewel He How GalC0053.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Several shots MS A walk then MS looks WS C0018.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Sham bites self -Lim nibbles-her protector C0013.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Sham protected from Miss. Interesting!C0007.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Sham walking around cuteC0115.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Sho w. band MS C0100.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Sho walk past Banjo-stands looks-good cut pt C0103.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Sun-Q run Still candidate C0060.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Super cutaways-Naolin looks w/Ok-Or C0038.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Trotting away at end-R/S good C0054.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**WS Aurora grazes-big bg of Tillett C0021.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**WS He Who band see Rev big bgC0058.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**WS Knight OL Knight walk sniffs pretty C0062.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**Ws matches previosu lovely-then CU S C0020.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**WS Miss girls S-to just Sham nurses-lays down 2 shots C0110.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
**WS Sorcerer w/mom others  trots-see Indigo band in bgC0099.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*4 bachs & MS sniff nosesC0080.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Aurora MS walk behind tree C0017.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*B yawns other girls walk nice bg C0007.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Bachelors sniff ea other-good sounds (many in this area-good sound!!C0032.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Bachelors sniff MWS C0029.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Bolder Band graze MS over exposedC0102.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Bolder into treesC0009.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Bolder mares look MWs Bolder looks rt C0103.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Casper Band-see Sho -mCu at end C0098.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*close Ng but EWS pretty C0022.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Closer bach to h2o C0042.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*CU Jemez looking at cam C0117.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*CU War Bonnet-Ph C0009.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Enc Outlaw graze Horse in distance (Mes?C0064.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Enc sniffs poop pees-strange C0063.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*EWS Galaxy band-Big Pryor bg C0001.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*F Band C0080.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Fiero looks eats MS C0006.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Garcia trots with bandC0090.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*He WHo past Gal to poop C0054.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Hernando P graze H looks up C0025.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Jack exits C0022.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Jack yawns walks back to band C0023.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Jewel w/band graze on hill above mines DSC_3344.MOV,MY PASSPORT FOR MAC,,1 1 2017,,101D7200,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Lim P w/Sham-laying down C0095.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Mes snake-Pride mares WS C0017.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Miss MCU grazesC0111.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Missoula grazes-goes with scene well C0001.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*MS & Naolin stand-N lvs C0039.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*MS looks then follows A walking (to catchment) C0043.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*MS MatoS grazes C0020.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*MS Sho walks looks C0102.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*MS trots exits C0021.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*MS trots to Okio-C0075.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*MWS He Who-sniffs w?Quintasket C0097.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Naara-Aztec groom C0026.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Nice CU grazing El-Quillen C0023.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Nina rubs see B and S C0005.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Oglala walks exits C0118.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Pan Banjo and mom to Moen-proud ShoC0101.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Pride with Mes (?)-Quin short nice on hilltop DSC_3341.MOV,MY PASSPORT FOR MAC,,1 1 2017,,101D7200,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Pride with others some action DSC_3353.MOV,MY PASSPORT FOR MAC,,1 1 2017,,101D7200,CLOUD FOUNDATION,GINGER KATHRENS,,,
*rear view Sho-G C0099.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*S w mares into grees sweet C0002.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*See all as Sham nurses-big bg C0006.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Sham head down napping short C0113.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Sham in trees w/mares C0004.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Shamrock lays sisters ahead-see blaze C0002.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Short Lim Sham in bg layingC0117.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Short Lim Sham rolls C0116.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Sorcerer to mom Ph rolls C0012.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Three bach display C0078.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Tight three browse-Miss thru frame overexposed C0033.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*Vuture soaring C0010.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*War Bonnet Ph Hern in bg MS graze-matches 06 C0011.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*WS Jasper Band big bg C0004.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*WS Okiotak walksC0024.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
*WS Pride to OK Naolin play a little-blown out C0092.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
429_1095_01.mov,MY PASSPORT FOR MAC,,8 7 2017,,SONY BACKUP,CLOUD FOUNDATION,GINGER KATHRENS,,,
429_1096_01.mov,MY PASSPORT FOR MAC,,8 7 2017,,SONY BACKUP,CLOUD FOUNDATION,GINGER KATHRENS,,,
Ashley Transfer copy 2.mp4,TOSHIBA EXT,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
Ashley Transfer copy.mp4,TOSHIBA EXT,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
Ashley Transfer.mp4,TOSHIBA EXT,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
Beautiful shot but nothing happens can'see S head C0015.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0001_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card1proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0001_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card2proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0001_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card3proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0001_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card4proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0001_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card5proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0001_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card6proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0001.MP4,MY PASSPORT FOR MAC,,,,Pryors 1-18 Video,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0001.MP4,MY PASSPORT FOR MAC,,,,Pryors 3-18 Video SONY 4K,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0002_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card1proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0002_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card2proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0002_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card3proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0002_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card4proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0002_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card5proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0002_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card6proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0002.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0002.MP4,MY PASSPORT FOR MAC,,,,Pryors 1-18 Video,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0002.MP4,MY PASSPORT FOR MAC,,,,Pryors 3-18 Video SONY 4K,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0003_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card1proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0003_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card2proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0003_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card3proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0003_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card4proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0003_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card5proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0003_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card6proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0003.MP4,MY PASSPORT FOR MAC,,,,,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0003.MP4,MY PASSPORT FOR MAC,,,,Pryors 1-18 Video,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0003.MP4,MY PASSPORT FOR MAC,,,,Pryors 3-18 Video SONY 4K,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0004_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card1proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0004_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card2proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0004_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card3proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0004_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card4proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
C0004_Proxy.mov,MY PASSPORT FOR MAC,,,,5-18 PROXIES Card5proxies,CLOUD FOUNDATION,GINGER KATHRENS,,,
